,Id,Nummer,Titels,Initialen,Tussenvoegsel,Achternaam,Voornamen,Roepnaam,Geslacht,Functie,Geboortedatum,Geboorteplaats,Geboorteland,Overlijdensdatum,Overlijdensplaats,Woonplaats,Land,ContentType,ContentLength,GewijzigdOp,ApiGewijzigdOp,Verwijderd
115,4f506037-c279-40e1-901d-08dfb241e61e,436.0,,JJ,,Kramer,,,man,Oud Kamerlid,1898-05-12T00:00:00+02:00,Vlaardingen,,1982-07-19,,Brunssum,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8325061Z,False
116,ca3db857-dfc2-475f-ad18-090f9efa4f95,964.0,mr.dr.,LWG,,Scholten,,,man,Oud Kamerlid,1898-06-17T00:00:00+02:00,Amsterdam,,1969-01-02,Amsterdam,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.7876635Z,False
117,3dbbf804-bad5-44f2-b8c7-091baf63758d,2455.0,drs.,J.H.,ten,Broeke,Johannes Hermanus,Han,man,Oud Kamerlid,1969-03-02T00:00:00+01:00,Haaksbergen,Nederland,,,Hof van Twente,NL,image/jpeg,30876.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.260413Z,False
118,fdd77b24-e265-4651-accf-092a9ec518b2,1240.0,,JAH,,Coops,,,man,Oud Kamerlid,1894-01-09T00:00:00+01:00,-,,1937-09-25,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:14.5386412Z,False
119,1f656a75-9408-4492-818d-094165da7a93,1070.0,,TR,,Doesburg,,,man,Oud Kamerlid,1949-01-01T00:00:00+01:00,-,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:13.1162529Z,False
120,4d59979b-927b-44ec-9b4f-094a0b2908cc,1879.0,,LDJL,de,Ram,,,man,Oud Kamerlid,1842-10-29T00:00:00+02:00,-,,1917-07-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.55579Z,False
121,6e91bcea-c1c7-4ab4-b4c6-0954e1900ae9,622.0,,M.J.A.,van der,Hoeven,Maria,Maria,vrouw,Oud Kamerlid,1949-09-13T00:00:00+02:00,Meerssen,,,,Maastricht,NL,image/jpeg,24641.0,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7709855Z,False
122,7df0bbad-7e2d-42bd-8a4b-096d936b3bea,543.0,drs,G,,Valk,Gerrit,Gerrit,man,Oud Kamerlid,1955-03-03T00:00:00+01:00,Gorinchem,,,,Alkmaar,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3169618Z,False
123,1846738a-86a5-4511-b149-097a80ce4a80,456.0,,HMJ,,Dassen,,,man,Oud Kamerlid,1909-12-25T00:00:00+01:00,Heerlen,,1978-08-21,Sittard,Sittard,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8481347Z,False
124,2ddf1a7b-837b-4683-b649-09866615c572,2654.0,,F.C.W.C.,,Lintmeijer (GL),Frits,Frits,man,Eerste kamerlid,1956-08-01T00:00:00+02:00,Amersfoort,,,,,,image/jpeg,29418.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4479572Z,False
125,1584580a-99e2-4448-ac9f-09888b8270f4,128.0,drs.,DAT,van,Ooijen,,,man,Oud Kamerlid,1939-12-25T00:00:00+01:00,Kwintsheul,,2006-11-08,Huissen,Huissen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2217031Z,False
126,454cac9b-7cbd-4b09-96cd-09b5ca5d6820,,,,,,,,,,,,,,,,,,,,,
127,25ce7b31-cfe1-4cd7-8c2a-09d37438a8eb,1483.0,,L,van,Heiden Reinestein,,,man,Oud Kamerlid,1809-07-11T00:00:00+02:00,-,,1882-11-02,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3673146Z,False
128,6f7c7d9b-9ec6-4b6f-8918-09f2b16e6c1f,,,,,,,,,,,,,,,,,,,,,
129,f14c5cf5-f698-4975-ae08-0a5ff0ee3c96,1587.0,,FC,de,Jonge,,,man,Oud Kamerlid,1766-01-01T00:00:00+01:00,-,,1834-12-31,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.5548168Z,False
130,1c85e18b-4a15-4452-b267-0a70fa34f21e,2282.0,drs,J.W.M.M.J.,,Hessels,Jozef Wilhelmus Maria Michel Johannes,Jos,man,Oud Kamerlid,1965-02-10T00:00:00+01:00,Maastricht,,,,Montfort,NL,image/jpeg,6420.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.3692793Z,False
131,fdf85315-52a6-48c6-826a-0a73bce80ff7,903.0,dr.,PB,,Boorsma,,,man,Oud Kamerlid,1944-07-15T00:00:00+02:00,Bergen,,,,Delden,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.4907029Z,False
132,a8e4581d-5186-4367-95c5-0a754c60b276,45499.0,,E.M.,van,Esch,Eva Marie,Eva,vrouw,Tweede Kamerlid,1986-05-12T00:00:00+02:00,Rossum,Nederland,,,Utrecht,NL,image/jpeg,32694.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:21.1516011Z,False
133,198491d6-dd3e-4303-8226-0a813bd10a8c,2737.0,,M.A.J.,,Knip (VVD),Menno,Menno,man,Eerste kamerlid,1947-04-14T00:00:00+02:00,Leeuwarden,,,,Almelo,NL,image/jpeg,30234.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.8390459Z,False
134,cf8848d9-2911-443d-b17b-0aa25d63bd51,1959.0,,AA,IJssel de,Schepper,,,man,Oud Kamerlid,1775-08-13T00:00:00+02:00,-,,1836-12-20,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.7277103Z,False
135,c4b0a39d-18fb-4fba-bc46-0aa9335e10b8,659.0,drs.,JJP,,Hageman,,,vrouw,Oud Kamerlid,1949-10-27T00:00:00+02:00,Beverwijk,,,,Gorinchem,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7709855Z,False
136,5927599e-fb8d-4c7e-87f6-0ab82f39d2e6,609.0,,CA,van den,Anker,,,man,Oud Kamerlid,1931-02-06T00:00:00+01:00,Amsterdam,,1982-11-04,'s-Gravenhage,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.6928597Z,False
137,98d0ab2b-a963-471f-903a-0abd582f3aac,190.0,mr.,FHJM,,Daams,,,man,Oud Kamerlid,1920-03-16T00:00:00+01:00,Vught,,2001-07-13,Rijswijk,Rijswijk,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.6123301Z,False
138,cd74b382-2130-4220-823c-0ac026c607da,501.0,dr.,JP,de,Waart,,,man,Oud Kamerlid,1942-02-13T00:00:00+01:00,Amsterdam,,,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.2857147Z,False
139,f33f841f-8cdd-4e91-861c-0aca4678790a,1446.0,,JCH,van,Haersolte van Haerst,,,man,Oud Kamerlid,1809-07-09T00:00:00+02:00,-,,1881-06-02,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:15.1485218Z,False
140,c7da643c-e4c5-45e9-8bc4-0acb8dff5c53,682.0,,FJM,,Smits van Oyen,,,man,Oud Kamerlid,1895-07-05T00:00:00+02:00,Eindhoven,,1984-06-07,Turnhout,Veldhoven,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.8022332Z,False
141,2fb8ec65-1349-437b-9e82-0ad8d14ccea5,,,,,,,,,,,,,,,,,,,,,
142,b1abb5b8-70ea-450f-84ab-0af346526d39,40376.0,Ir.,W.W.,Van,Zandbrink  (PvdA),Wouter,Wouter,man,Eerste kamerlid,1958-02-13T00:00:00+01:00,Stoutenburg,Nederland,,,Aagtekerke,NL,image/jpeg,27493.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:16.0109347Z,False
143,a8649aa5-3536-482d-af17-0af602073fb5,1991.0,,JFD,,Simonis,,,man,Oud Kamerlid,1769-01-06T00:00:00+01:00,-,,1829-01-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.6964575Z,False
144,1730c8d1-5dec-4368-8c55-0b0dddb98d0a,,,,,,,,,,,,,,,,,,,,,
145,1ba3cc3b-ba01-40f8-8981-0b149419b66c,,,,,,,,,,,,,,,,,,,,,
146,b3fda18d-6d67-471a-a003-0b2648e8dd6b,2012.0,,HJFM,,Sneevliet,,,man,Oud Kamerlid,1883-05-13T00:00:00+02:00,-,,1942-04-13,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.8995872Z,False
147,d9504886-ffbc-4904-8f3c-0b53eafcd386,,,,,,,,,,,,,,,,,,,,,
148,083a7542-78e6-4912-8c24-0b56bc03ed16,,,,,,,,,,,,,,,,,,,,,
149,e9fa2d6e-e7e1-4a33-87ad-0b5732f6b8d9,5146.0,,A.J.M.,van,Kesteren (PVV),Ton,Ton,man,Eerste kamerlid,1954-08-26T00:00:00+02:00,Groningen,Nederland,,,Groningen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.9796863Z,False
150,e0ae7053-84e6-4d81-a016-0b769fb097c3,620.0,,PC,,Elfferich,,,man,Oud Kamerlid,1909-07-15T00:00:00+02:00,Delft,,1998-05-05,,Delft,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7553569Z,False
151,f8999474-01dc-4fde-ab39-0b8da4d4b9d5,1565.0,,AW,,IJzeman,,,man,Oud Kamerlid,1879-09-21T00:00:00+02:00,-,,1956-04-26,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.336069Z,False
152,2d66987b-c16b-43d1-b3d1-0b9752685be9,557.0,,N,,Verlaan,,,man,Oud Kamerlid,1932-08-12T00:00:00+02:00,Amsterdam,,,,Amerongen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.332592Z,False
153,2f80a4ca-1dd1-4cb1-8702-0ba6142f5745,,,,,,,,,,,,,,,,,,,,,
154,882fd538-e024-4575-81c1-0bbfff27e82e,1575.0,,FIJ,,Janssen,,,man,Oud Kamerlid,1871-03-29T00:00:00+02:00,-,,1952-08-25,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3204423Z,False
155,b77b98f3-2d4a-401e-9e91-0bcf833f91ae,,,,,,,,,,,,,,,,,,,,,
156,2d1a4211-d500-4922-bbf5-0bd64353329c,2591.0,,B.C.,de,Liefde,Barthold Charles,Bart,man,Oud Kamerlid,1976-09-18T00:00:00+02:00,Londen,,,,Den Haag,NL,image/jpeg,5057.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4010805Z,False
157,6ad1de22-425c-48d7-bf0e-0bdd75b09420,1515.0,,WR,van,Hoevell,,,man,Oud Kamerlid,1812-07-14T00:00:00+02:00,-,,1879-02-10,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3048146Z,False
158,2dc2f15a-92b7-4382-8104-0be0fe377e22,302.0,mr.,G,,Groen van Prinsterer,,,man,Oud Kamerlid,1801-08-21T00:00:00+02:00,Voorburg,,1876-05-19,'s-Gravenhage,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0351774Z,False
159,e42ebc1a-f3cd-4a81-8c71-0be22883b6f4,1341.0,,EAHMJ,du,Chastel,,,man,Oud Kamerlid,1788-12-31T00:00:00+01:00,-,,1864-04-27,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.7574364Z,False
160,c58ff4bb-068e-4004-a086-0bf276f11308,85.0,,GW,,Keja,,,man,Oud Kamerlid,1925-10-28T00:00:00+01:00,Zuilen (Utrecht),,1995-05-04,Landsmeer,Landsmeer,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2373279Z,False
161,1c07271c-fc60-4d83-b63b-0c759979f913,400.0,,K,,Tuinstra,,,man,Oud Kamerlid,1945-02-10T00:00:00+01:00,St. Annaparochie,,,,St. Annaparochie,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.2226841Z,False
162,facd131c-3f66-4dd2-9b5a-0c82e28a461b,,,,,,,,,,,,,,,,,,,,,
163,c094fa84-05c8-416e-bf87-0cc360b6bf6d,1187.0,,MCHE,,Bongaerts,,,man,Oud Kamerlid,1875-01-09T00:00:00+01:00,-,,1959-05-10,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:23.6944638Z,False
164,7e2ecb79-0a0f-489b-9ba6-0cf29d147f24,1723.0,,JJB,van den,Male,,,man,Oud Kamerlid,1770-07-26T00:00:00+02:00,-,,1831-02-16,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:20.9928259Z,False
165,1ef093ea-ba61-4aad-89e5-0cfd5cd3d0dc,2152.0,,AJJC,de,Voocht,,,man,Oud Kamerlid,1775-04-10T00:00:00+02:00,-,,1845-04-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.212562Z,False
166,8b019f37-07c9-4411-8d44-0cfe50205d17,438.0,,CP,de,Roos-Oudegeest,,,vrouw,Oud Kamerlid,1899-09-07T00:00:00+02:00,Utrecht,,1998-02-24,Baarn,Baarn,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.9262556Z,False
167,32b92de0-869e-4a27-be59-0d0124614d64,1933.0,,JTHH,van,Rosenthal,,,vrouw,Oud Kamerlid,1792-03-27T00:00:00+02:00,-,,1857-01-31,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.6339201Z,False
168,d9ceadaf-3db3-4a38-9f70-0d04d4b65cac,922.0,drs.,S.,van,Vliet,Stefanie,Stefanie,vrouw,Oud Kamerlid,1967-02-28T00:00:00+01:00,Amsterdam,,,,Aalsmeer,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.6157088Z,False
169,679f692b-8dad-4e3d-92f7-0d0831695f7c,2507.0,,E.W.,,Anker,Eize Willem,Ed,man,Oud Kamerlid,1978-06-30T00:00:00+02:00,Beverwijk,,,,Den Haag,NL,image/jpeg,26939.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.3229219Z,False
170,ba21eb65-8546-40e5-a425-0d228d0eaeac,2746.0,dr.,E.E.W.,,Bruins,Eppo Egbert Willem,Eppo,man,Tweede Kamerlid,1969-09-19T00:00:00+02:00,Apeldoorn,Nederland,,,Ermelo,NL,image/jpeg,32055.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.7921762Z,False
171,551b8096-b908-4837-ab4b-0d265987805b,1119.0,,LJC,,Beaufort,,,man,Oud Kamerlid,1890-03-29T00:00:00+01:00,-,,1965-06-09,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4131722Z,False
172,5f9f87fc-9c59-46ab-b7c7-0d3716a73d7b,971.0,mr.,D,van,Eck,,,man,Oud Kamerlid,1817-05-28T00:00:00+02:00,Kloosterzande,,1895-03-13,'s-Gravenhage,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.7407815Z,False
173,3890d50c-a19b-4e40-b990-0d496160ee21,530.0,drs.,JF,,Huibers,,,man,Oud Kamerlid,1961-04-28T00:00:00+02:00,Nijmegen,,,,Nibbixwoud,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3169618Z,False
174,9b7f68ce-35d2-4b84-9bc0-0d611feddecb,2053.0,,JM,,Swart,,,man,Oud Kamerlid,1795-11-21T00:00:00+01:00,-,,1872-05-07,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.353182Z,False
175,e952c57f-6861-41e8-a05e-0d71040202d9,1536.0,,THSJ,,Hooij,,,man,Oud Kamerlid,1904-10-24T00:00:00+02:00,-,,1973-06-25,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3516947Z,False
176,dd960dfb-7e87-49f5-a65d-0d8dcfaed170,,,,,,,,,,,,,,,,,,,,,
177,decda27b-16fe-497b-a7c8-0d9a5b2ddc48,,,,,,,,,,,,,,,,,,,,,
178,9bb14f39-132c-4794-bedf-0daf2f93aa60,1535.0,,S,van,Hoogstraten,,,man,Oud Kamerlid,1756-05-31T00:00:00+02:00,-,,1830-05-02,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.4141947Z,False
179,ea930472-e2c1-4d3b-811a-0dccd694bcd1,,,,,,,,,,,,,,,,,,,,,
180,e1527c59-513c-41fd-ad9f-0dd13aba2237,540.0,drs.,MDTM,de,Jong,,,vrouw,Oud Kamerlid,1939-04-01T00:00:00+02:00,Maastricht,,,,Delft,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3482113Z,False
181,a7b65ee6-6c2b-4b8c-b04e-0ddc5b7e0c75,2092.0,,AJ,,Twist Duymaer van,,,man,Oud Kamerlid,1809-02-20T00:00:00+01:00,-,,1887-12-03,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2281815Z,False
182,d4124311-c2bc-489f-981c-0dfbcd2f238e,1479.0,,JE,,Heeres,,,man,Oud Kamerlid,1858-05-30T00:00:00+02:00,-,,1932-02-16,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3516947Z,False
183,0357e8c8-13c1-48eb-b64f-0e0635d299ab,2262.0,,T.,,Alblas,Tonny,,man,Oud Kamerlid,1940-05-24T00:00:00+02:00,Barcelona (Spanje),,,,Leiden,NL,image/jpeg,4649.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1505289Z,False
184,4e8d3ae0-867f-4afc-9961-0e0e15960aed,2420.0,,M.C.,,Meindertsma,,Margriet,vrouw,Oud Kamerlid,1943-01-21T00:00:00+01:00,Midwolda,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:41:19.6662007Z,False
185,8ed856d3-4a77-4340-8396-0e24b6a09706,1124.0,,LFH,,Beerenbroek,,,man,Oud Kamerlid,1805-03-25T00:00:00+01:00,-,,1884-05-04,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4600429Z,False
186,41f0f185-0fef-4b9f-95c9-0e29f4a2e599,1477.0,,TC,van,Heerdt tot Eversberg,,,man,Oud Kamerlid,1761-01-22T00:00:00+01:00,-,,1844-01-28,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3516947Z,False
187,f4a9f391-6c01-4305-bdbc-0e52db026380,559.0,dr.,AJ,,Vermaat,,,man,Oud Kamerlid,1939-11-02T00:00:00+01:00,Hoevelaken,,,,Voorthuizen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.2857147Z,False
188,bd56c382-3c54-476d-b15c-0e55a64376a2,1075.0,,GAF,van,Aefferden,,,man,Oud Kamerlid,1762-09-09T00:00:00+02:00,-,,1831-09-18,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:13.1162529Z,False
189,753fb7e6-55b5-4e6c-be1c-0e564675193f,442.0,dr.,H,,Brugmans,,,man,Oud Kamerlid,1906-12-13T00:00:00+01:00,-,,1997-03-12,Brugge,Brugge 8000 (B),NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.9575104Z,False
190,e8de5dfa-f3f8-4389-bced-0e56c6c0e387,,,,,,,,,,,,,,,,,,,,,
191,75a772eb-c36b-4b90-be4f-0e6a32da251b,,,,,,,,,,,,,,,,,,,,,
192,835df114-8949-4926-946c-0e98a28f1f9d,2719.0,,I.H.C.,van den,Besselaar,Ino,Ino,man,Oud Kamerlid,1948-11-14T00:00:00+01:00,Den Haag,,,,Utrecht,NL,image/jpeg,5042.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.8702977Z,False
193,a4a1f84a-e1ab-41d5-ad59-0eaf0d8269f9,2499.0,,H.J.,,Polderman,Hugo Jan,Hugo,man,Oud Kamerlid,1951-06-06T00:00:00+02:00,Goes,,,,Roosendaal,NL,image/jpeg,6668.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.2291598Z,False
194,bf107794-3965-4fd6-8637-0eb3b1bf90a7,1948.0,,JA,,Sandberg,,,man,Oud Kamerlid,1832-01-07T00:00:00+01:00,-,,1906-02-15,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.712087Z,False
195,e9b31790-fdc7-42d1-a417-0ed58a42d4fe,2556.0,,JM,van,Bijsterveldt-Vliegenthart,Janneke Marlene,Marja,vrouw,Oud Kamerlid,1961-06-27T00:00:00+02:00,Rotterdam,,,,Schipluiden,NL,image/jpeg,31529.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.3854554Z,False
196,12c5b42f-d1e9-44fd-b741-0ed5f4cc265a,1715.0,,FAC,van,Lynden van Sandenburg,,,man,Oud Kamerlid,1873-11-17T00:00:00+01:00,-,,1932-12-15,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8521575Z,False
197,222af4c1-5f5d-4cf7-af45-0f0940bc853d,2098.0,,DHJ,du,Val de Beaulieu,,,man,Oud Kamerlid,1786-06-15T00:00:00+02:00,-,,1844-02-17,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.212562Z,False
198,3b57db0e-0a87-4767-b562-0f1aa977ab74,,,,,,,,,,,,,,,,,,,,,
199,ab15ce32-a527-4526-a5b2-0f2cdb92feeb,38846.0,,W.R.,van,Haga,Wybren Ridley,Wybren,man,Tweede Kamerlid,1967-01-31T00:00:00+01:00,Den Haag,Nederland,,,Haarlem,NL,image/jpeg,36118.0,2020-11-30T14:49:01+01:00,2020-11-30T13:50:13.4934413Z,False
200,f1eff7d1-9fc0-41ea-bd5f-0f2fa0773b8b,2247.0,mr.,R.A.,,Janssen,Rik Arend,Rik,man,Oud Kamerlid,1957-12-30T00:00:00+01:00,Arnhem,,,,Wassenaar,NL,image/jpeg,5984.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1192745Z,False
201,a6f1cf79-d680-4817-b2e8-0f320be13c43,2066.0,,JPR,,Tak van Poortvliet,,,man,Oud Kamerlid,1839-06-21T00:00:00+02:00,-,,1904-01-26,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2594345Z,False
202,d7deec77-3445-48d1-91ea-0f34f0bac851,45293.0,,P.W.,,Geerdink (VVD),Paulien,Paulien,vrouw,Eerste kamerlid,1969-03-07T00:00:00+01:00,Delft,Nederland,,,Groningen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:43:21.1047172Z,False
203,1692c17b-b31a-41e2-b7d9-0f3cf8d28f26,877.0,dr.,LM,van,Leeuwen,,,man,Oud Kamerlid,1933-09-29T00:00:00+02:00,Sassenheim,,,,Nieuwerkerk a/d Ijssel,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.6157088Z,False
204,24ffd5c4-7067-4e0f-89d3-0f4a95229924,1596.0,,WJF,,Juten,,,man,Oud Kamerlid,1868-10-03T00:00:00+02:00,-,,1927-11-04,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.4141947Z,False
205,c9ccd867-3afb-49d5-ad4b-0f692e843867,1543.0,,A,,Hoynck van Papendrecht,,,man,Oud Kamerlid,1762-01-24T00:00:00+01:00,-,,1837-12-01,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3985685Z,False
206,8201730d-7be0-4485-a276-0f74abe45e27,1538.0,,GH,,Hoop van Slochteren,,,man,Oud Kamerlid,1847-08-24T00:00:00+02:00,-,,1894-04-22,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3516947Z,False
207,88bdef96-189a-4f1d-bdf3-0f78bd3e9a0e,,,,,,,,,,,,,,,,,,,,,
208,8faba5e7-0ccc-49ac-a367-0f7b22c1e248,,,,,,,,,,,,,,,,,,,,,
209,49f08d8d-5caf-4c73-a94a-0f87039a1506,711.0,baron,JDCCW,d',Ablaing van Giessenburg,,,man,Oud Kamerlid,1779-06-06T00:00:00+02:00,Utrecht,,1859-06-27,Doorn,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.6928597Z,False
210,ee5b0cdd-20d8-4d70-9478-0f896a783c94,1824.0,,WM,,Oppedijk,,,man,Oud Kamerlid,1834-08-13T00:00:00+02:00,-,,1893-03-10,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:21.1334496Z,False
211,2e88e8b2-354b-4272-8c5d-0f969c2f55bc,1116.0,,WHJTH,van,Basten Batenburg,,,man,Oud Kamerlid,1862-11-13T00:00:00+01:00,-,,1936-10-02,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.3819204Z,False
212,bc326e28-176e-49b5-bf94-0fa8689e9127,1857.0,,WG,van der,Poll,,,man,Oud Kamerlid,1763-11-25T00:00:00+01:00,-,,1836-12-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.5870434Z,False
213,741a77d2-3598-46a7-9c91-0fb288a37668,2042.0,,VL,de,Stuers,,,man,Oud Kamerlid,1843-10-20T00:00:00+02:00,-,,1916-03-21,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.1813089Z,False
214,01ea42bc-bf36-433b-9695-0fbd530d11f2,,,,,,,,,,,,,,,,,,,,,
215,69862f9c-1bc5-4991-a37f-0fbf44cb4c11,,,,,,,,,,,,,,,,,,,,,
216,7a52b14a-a0ff-40a8-b0d4-0fcf51224715,,,,,,,,,,,,,,,,,,,,,
217,253206a2-e250-46bb-8a1c-0fd914a63254,2403.0,prof.,M.L.,,Bemelmans-Videc (CDA),Marie-Louise,Marie-Louise,vrouw,Eerste kamerlid,1947-01-01T00:00:00+01:00,-,,,,,,,,2020-12-01T12:16:43+01:00,2020-12-01T11:17:13.5913206Z,False
218,5fbe4e84-4fb4-4ca6-ae09-0fed5b60f8de,282.0,,AJW,,Krosse,,,man,Oud Kamerlid,1910-10-29T00:00:00+02:00,Deventer,,1982-07-21,,Schalkhaar,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0039296Z,False
219,b0c832a3-473a-479f-ab0c-0ffcbccc9576,574.0,mr.,JJ,de,Haas,,,man,Oud Kamerlid,1905-04-16T00:00:00+02:00,Leiden,,1983-09-01,Wychen,Wychen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.2857147Z,False
220,79487cfa-846f-47aa-b660-102cc85012f1,288.0,drs.,JM,,Aarden,,,man,Oud Kamerlid,1914-08-11T00:00:00+02:00,Terheijden,,1997-11-23,,Voorburg,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0039296Z,False
221,67a1de21-9755-462f-8ab1-1041efcb3273,,,,,,,,,,,,,,,,,,,,,
222,f5e138ad-d9f3-4a84-818a-104634a0f761,2698.0,,M.A.J.L.,,Frijters-Klijnen,,,vrouw,Oud Kamerlid,1953-04-23T00:00:00+02:00,Best,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.885923Z,False
223,b080ed6f-9cf0-43a1-9f33-1060a3690f8d,,,,,,,,,,,,,,,,,,,,,
224,80a7a359-9ae5-4d77-b03d-107b4eac24c5,,,,,,,,,,,,,,,,,,,,,
225,b99a0ae1-0c2e-4605-aa81-10847d3f0b5e,1697.0,,JHA,,Logeman,,,man,Oud Kamerlid,1892-01-19T00:00:00+01:00,-,,1969-11-22,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.7740321Z,False
226,12142e16-756d-401e-a47f-10a56e119138,871.0,,DYW,de,Graaff-Nauta,,,vrouw,Oud Kamerlid,1930-05-22T00:00:00+02:00,Sneek,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.5532045Z,False
